ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
8909740532547211288,2021-08,0.00106
8909740532547211288,2021-08,0.00106
8909740532547211288,2021-08,0.001644
411246418132008456,2021-07,0.012549
86110062990790869,2021-07,0.034331
86110062990790869,2021-08,0.033902
86110062990790869,2021-08,0.033902
8162017568751362437,2021-07,0.08566
314309872114206760,2021-07,0.0259
314309872114206760,2021-07,0.0259
314309872114206760,2021-08,0.016792
314309872114206760,2021-08,0.016792
314309872114206760,2021-08,0.016792
314309872114206760,2021-08,0.016792
3631603567749349715,2021-07,0.001131
3631603567749349715,2021-08,0.000325
93982185886107798,2021-07,0.003247
93982185886107798,2021-08,0.004136
93982185886107798,2021-08,0.004136
8487807876567995441,2021-07,0.024028
8487807876567995441,2021-07,0.021578
8487807876567995441,2021-08,0.013098
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-07,0.002549
3355881107559250653,2021-08,0.00106
3355881107559250653,2021-08,0.00106
3355881107559250653,2021-08,0.00106
3355881107559250653,2021-08,0.00106
3355881107559250653,2021-08,0.001036
3355881107559250653,2021-08,0.00106
7492389223353246125,2021-07,0.040211
1078687383992817574,2021-07,0.191743
1078687383992817574,2021-08,0.263432
1078687383992817574,2021-08,0.267313
1078687383992817574,2021-08,0.267775
1078687383992817574,2021-08,0.267775
1078687383992817574,2021-08,0.263432
1078687383992817574,2021-08,0.267313
5383359512938607117,2021-07,0.009587
8724731934863284019,2021-07,0.024348
8724731934863284019,2021-07,0.023949
8724731934863284019,2021-08,0.015325
7269781193318890653,2021-07,0.001537
7269781193318890653,2021-07,0.001749
7269781193318890653,2021-08,0.002319
4769364850030443969,2021-07,0.02302
4769364850030443969,2021-08,0.181888
4769364850030443969,2021-08,0.023177
7686361238195690925,2021-07,0.004698
7686361238195690925,2021-07,0.004698
7686361238195690925,2021-07,0.004698
7686361238195690925,2021-08,0.000257
7686361238195690925,2021-08,0.000325
7686361238195690925,2021-08,0.000257
2092588065958607289,2021-07,0.001644
2092588065958607289,2021-07,0.001773
2092588065958607289,2021-07,0.001773
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.17002
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.001716
2092588065958607289,2021-08,0.002905
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.002905
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.002905
5726884001073147293,2021-07,0.001644
7398738404146260251,2021-07,0.000257
7182085930008391174,2021-07,0.001845
7182085930008391174,2021-08,0.001644
7182085930008391174,2021-08,0.001644
1611146298923153842,2021-07,0.007701
1611146298923153842,2021-07,0.007701
1611146298923153842,2021-07,0.008273
1611146298923153842,2021-08,0.011088
1611146298923153842,2021-08,0.00624
1553628056929342565,2021-07,0.010051
1553628056929342565,2021-07,0.010051
1553628056929342565,2021-07,0.014753
1553628056929342565,2021-08,0.094384
1553628056929342565,2021-08,0.010609
1553628056929342565,2021-08,0.021468
4432551314797496562,2021-07,0.57637
8385636129786687263,2021-07,0.011135
8385636129786687263,2021-08,0.011358
1874387298050692165,2021-07,0.001644
4850722092974676955,2021-07,0.012555
4850722092974676955,2021-08,0.016398
4334472256949955221,2021-07,0.003772
4334472256949955221,2021-08,0.002905
4334472256949955221,2021-08,0.002954
5306165689101138983,2021-07,0.003722
3140918607946425426,2021-07,0.001644
3140918607946425426,2021-07,0.001716
3140918607946425426,2021-08,0.001131
3140918607946425426,2021-08,0.00106
3140918607946425426,2021-08,0.00106
3140918607946425426,2021-08,0.00106
3382609338395832683,2021-07,0.030288
3382609338395832683,2021-07,0.024388
3382609338395832683,2021-08,0.014154
3382609338395832683,2021-08,0.014149
9108733472015251498,2021-07,0.001329
7963861799566207637,2021-07,0.000557
7963861799566207637,2021-07,0.00106
7963861799566207637,2021-08,0.005102
3183208564139585182,2021-07,0.639821
963687627963462983,2021-07,0.000325
963687627963462983,2021-08,0.000325
963687627963462983,2021-08,0.000533
4530631557358349711,2021-07,0.001131
4530631557358349711,2021-07,0.001536
4530631557358349711,2021-08,0.000641
4530631557358349711,2021-08,0.000641
4489904752023469353,2021-07,0.08058
4489904752023469353,2021-08,0.072269
4489904752023469353,2021-08,0.077555
8248484932270772248,2021-07,0.088242
8248484932270772248,2021-08,0.138802
2333404192508932057,2021-07,0.008647
2333404192508932057,2021-07,0.008647
2333404192508932057,2021-08,0.002178
8784237149961904,2021-07,0.001621
8784237149961904,2021-08,0.00156
8784237149961904,2021-08,0.001329
8784237149961904,2021-08,0.001644
7992317448197179816,2021-07,0.002277
7992317448197179816,2021-08,0.002678
7992317448197179816,2021-08,0.002549
6276792736652545216,2021-07,0.001716
6276792736652545216,2021-08,0.000617
6276792736652545216,2021-08,0.000533
6204723742351094322,2021-07,0.001786
6204723742351094322,2021-08,0.002484
705648002974742140,2021-07,0.027904
705648002974742140,2021-08,0.027904
798425422240919854,2021-07,0.002342
798425422240919854,2021-07,0.001773
798425422240919854,2021-08,0.002817
798425422240919854,2021-08,0.002817
798425422240919854,2021-08,0.002817
5432443358006556295,2021-07,0.009987
5432443358006556295,2021-08,0.003971
5432443358006556295,2021-08,0.009987
4395946187332973749,2021-07,0.002975
4395946187332973749,2021-08,0.002412
5752688018135006198,2021-07,0.008897
5752688018135006198,2021-08,0.008897
5752688018135006198,2021-08,0.008897
6633838062940819075,2021-07,0.002257
6633838062940819075,2021-07,0.002257
6633838062940819075,2021-07,0.002327
6633838062940819075,2021-08,0.002193
2598475569074240783,2021-07,0.013117
7750874287225529604,2021-07,0.01264
7750874287225529604,2021-08,0.014874
7750874287225529604,2021-08,0.012555
7750874287225529604,2021-08,0.012555
4635578010631860111,2021-07,0.00156
4820852183212661131,2021-07,0.008684
4820852183212661131,2021-08,0.005391
5078307295214858596,2021-07,0.015638
8559143756893267192,2021-07,0.059813
3511416927745338332,2021-07,0.001644
3511416927745338332,2021-08,0.000744
5607900901204647807,2021-07,0.048776
7664272163315705419,2021-07,0.008651
7664272163315705419,2021-08,0.004136
2088532321693492263,2021-07,0.011991
2088532321693492263,2021-08,0.554295
2088532321693492263,2021-08,0.008897
6858769421191999702,2021-07,0.017998
6858769421191999702,2021-08,0.044771
6858769421191999702,2021-08,0.015645
1692423451726508456,2021-07,0.019213
8255085612985072878,2021-07,0.012607
8255085612985072878,2021-07,0.000349
8255085612985072878,2021-08,0.000605
7176848230239877915,2021-07,0.001644
7176848230239877915,2021-08,0.000617
7176848230239877915,2021-08,0.000617
5855956854975734380,2021-07,0.010837
5855956854975734380,2021-08,0.009737
1998941557906036376,2021-07,0.012203
1998941557906036376,2021-08,0.006453
7816319470107777265,2021-07,0.021578
295375823203017296,2021-07,0.000641
6828316696355015040,2021-07,0.000816
6828316696355015040,2021-08,0.000768
8252215766413781202,2021-07,0.012834
8252215766413781202,2021-08,0.018363
3970610368027129821,2021-07,0.004066
3970610368027129821,2021-08,0.004066
7141263195360679278,2021-07,0.071293
7141263195360679278,2021-08,0.181119
7141263195360679278,2021-08,0.035846
2003221759676247813,2021-07,0.000276
2003221759676247813,2021-08,0.000779
2735662700719640627,2021-07,0.021867
4052557282157719526,2021-07,0.011358
4052557282157719526,2021-08,0.010894
4052557282157719526,2021-08,0.019213
3258345688897172820,2021-07,0.061855
7462607259426026440,2021-07,0.000533
7462607259426026440,2021-08,0.002183
4556737702757145073,2021-07,0.001965
4556737702757145073,2021-08,0.002678
4556737702757145073,2021-08,0.002549
6926309382371178621,2021-07,0.001621
8961924617442201922,2021-07,0.000976
8961924617442201922,2021-08,0.000952
8961924617442201922,2021-08,0.001716
8961924617442201922,2021-08,0.056923
8961924617442201922,2021-08,0.001644
8552039412779393821,2021-07,0.070372
8552039412779393821,2021-08,0.082868
8552039412779393821,2021-08,0.082868
622073912578471754,2021-07,0.264279
1613152204777372951,2021-07,0.008897
6164364689409425900,2021-07,0.001881
6091519986999196884,2021-07,0.000744
6091519986999196884,2021-08,0.001131
6091519986999196884,2021-08,0.001716
8374461419511631785,2021-07,0.002414
8374461419511631785,2021-08,0.021064
3421433989501830226,2021-07,0.045007
3713742318997880410,2021-07,0.003722
3713742318997880410,2021-07,0.006862
3713742318997880410,2021-08,0.003722
3713742318997880410,2021-08,0.003722
1368430815953333691,2021-07,0.097008
4183921942053157552,2021-07,0.022024
4183921942053157552,2021-08,0.012019
4183921942053157552,2021-08,0.022778
4183921942053157552,2021-08,0.02511
2900002014851776114,2021-07,0.427349
1778014915038250584,2021-07,0.207692
1778014915038250584,2021-07,0.136502
1778014915038250584,2021-08,0.177942
1420529738304793615,2021-07,0.065568
7818340804682162328,2021-07,0.024182
4661684997487171886,2021-07,0.01377
4661684997487171886,2021-07,0.012385
4661684997487171886,2021-08,0.010891
4661684997487171886,2021-08,0.010891
4661684997487171886,2021-08,0.010891
4661684997487171886,2021-08,0.010891
4661684997487171886,2021-08,0.010891
851897122328714307,2021-07,0.001352
851897122328714307,2021-07,0.001352
851897122328714307,2021-08,0.001329
851897122328714307,2021-08,0.000952
257162352336759783,2021-07,0.000641
257162352336759783,2021-08,0.000533
5371387005775513675,2021-07,0.015005
5371387005775513675,2021-08,0.013851
5371387005775513675,2021-08,0.015487
662944582644865942,2021-07,0.034316
662944582644865942,2021-08,0.024678
662944582644865942,2021-08,0.029041
662944582644865942,2021-08,0.024678
1696462947583294958,2021-07,0.002414
1696462947583294958,2021-08,0.002747
6817075905797098547,2021-07,0.023016
6817075905797098547,2021-08,0.033571
6817075905797098547,2021-08,0.033571
6817075905797098547,2021-08,0.033571
6817075905797098547,2021-08,0.033571
6817075905797098547,2021-08,0.031121
2201150681962815877,2021-07,0.013199
7637066986811047950,2021-07,0.008519
7637066986811047950,2021-08,0.003247
4571290108043699959,2021-07,0.002412
4571290108043699959,2021-08,0.008519
5562543665139612149,2021-07,0.072755
2814790209436551216,2021-07,0.029746
2814790209436551216,2021-08,0.023522
2814790209436551216,2021-08,0.026225
8646472172649019955,2021-07,0.309821
8646472172649019955,2021-08,0.370643
4919908458022265747,2021-07,0.001644
4919908458022265747,2021-08,0.008243
8049805689946244047,2021-07,0.169815
8049805689946244047,2021-08,0.096009
8049805689946244047,2021-08,0.087269
8049805689946244047,2021-08,0.096009
1292049196559782171,2021-07,0.004066
1292049196559782171,2021-08,0.003317
1292049196559782171,2021-08,0.004136
1292049196559782171,2021-08,0.003317
1292049196559782171,2021-08,0.004136
7810985951121711480,2021-07,0.010799
7810985951121711480,2021-08,0.010799
6098833389547425063,2021-07,0.021663
6098833389547425063,2021-08,0.010045
8376902089871279815,2021-07,0.003302
8013668117699219722,2021-07,0.030096
8013668117699219722,2021-08,0.004066
6471448246085839373,2021-07,0.001036
6471448246085839373,2021-08,0.000779
1308019675417057675,2021-07,0.007964
1308019675417057675,2021-07,0.007964
1308019675417057675,2021-08,0.006705
1235244772550233980,2021-07,0.001773
1235244772550233980,2021-08,0.002484
1235244772550233980,2021-08,0.003317
5477900120643078645,2021-07,0.023414
5477900120643078645,2021-08,0.013463
5477900120643078645,2021-08,0.013199
5477900120643078645,2021-08,0.013463
6796564304742670823,2021-07,0.186275
3538481420098344176,2021-07,0.459253
3538481420098344176,2021-08,0.278728
7444686668183702737,2021-07,0.000744
7444686668183702737,2021-08,0.000325
7444686668183702737,2021-08,0.000325
3192341047315717823,2021-07,0.061246
3192341047315717823,2021-08,0.055406
2179772649873197365,2021-07,0.215872
7442192566700924647,2021-07,0.000325
6134696632487351445,2021-07,0.003247
6134696632487351445,2021-08,0.001108
8874257794774679816,2021-07,0.008813
2382123267535341265,2021-08,0.002591
2382123267535341265,2021-08,0.001644
2382123267535341265,2021-08,0.001644
2382123267535341265,2021-08,0.001644
3275327267689584006,2021-08,0.270612
3275327267689584006,2021-08,0.270612
3275327267689584006,2021-08,0.270612
6216982347344525048,2021-08,0.030089
6216982347344525048,2021-08,0.030432
2780030912070252968,2021-08,0.021671
8245393384938410770,2021-08,0.000325
7920896580423665241,2021-08,0.003438
7920896580423665241,2021-08,0.003496
7920896580423665241,2021-08,0.005603
1430896989654626045,2021-08,0.016445
1430896989654626045,2021-08,0.016445
9099218788416728596,2021-08,0.552541
9099218788416728596,2021-08,0.309128
5795100045494475994,2021-08,0.004544
5795100045494475994,2021-08,0.004544
8915958534285799867,2021-08,0.261333
7403979270048469991,2021-08,0.000325
7403979270048469991,2021-08,0.000325
7590999900861381526,2021-08,0.00106
8843432852270832388,2021-08,0.001644
5029701292539093910,2021-08,0.004066
5029701292539093910,2021-08,0.004066
2290083177086946553,2021-08,0.002207
2290083177086946553,2021-08,0.001716
2290083177086946553,2021-08,0.002207
1414132620714431952,2021-08,0.316719
3036967290595689189,2021-08,0.001131
2870813069335519467,2021-08,0.010837
7751080728852739823,2021-08,0.001644
7751080728852739823,2021-08,0.00106
4762256864594914240,2021-08,0.00454
4762256864594914240,2021-08,0.00454
3386019519917828299,2021-08,0.001644
3386019519917828299,2021-08,0.000952
6532139198609901627,2021-08,0.002342
6532139198609901627,2021-08,0.003247
8067924767167570288,2021-08,0.068611
8067924767167570288,2021-08,0.070845
8067924767167570288,2021-08,0.066128
1945147145527703963,2021-08,0.016792
1945147145527703963,2021-08,0.016792
1945147145527703963,2021-08,0.016792
3333870869270823799,2021-08,0.059518
2250817603281429928,2021-08,0.000325
2250817603281429928,2021-08,6.8e-05
9038299527164672091,2021-08,0.055099
8715120689636420963,2021-08,0.000952
984915269987074754,2021-08,0.00156
984915269987074754,2021-08,0.001644
984915269987074754,2021-08,0.001644
2012477868296377155,2021-08,0.025055
2012477868296377155,2021-08,0.023103
2012477868296377155,2021-08,0.023103
2012477868296377155,2021-08,0.02869
6100972975033180377,2021-08,0.002412
8511588642284189303,2021-08,0.046061
8511588642284189303,2021-08,0.046061
8511588642284189303,2021-08,0.046061
7206599058451025691,2021-08,0.053272
7206599058451025691,2021-08,0.053272
4392369075438855735,2021-08,0.02421
4392369075438855735,2021-08,0.02421
4392369075438855735,2021-08,0.02421
3447213159487287154,2021-08,0.074189
3447213159487287154,2021-08,0.101188
3447213159487287154,2021-08,0.097509
1579681122696922043,2021-08,0.024678
1579681122696922043,2021-08,0.022288
2687720147676132707,2021-08,0.00106
2687720147676132707,2021-08,0.000533
683445437387317282,2021-08,0.00106
683445437387317282,2021-08,0.00106
3903290047715748290,2021-08,0.509214
7970976988071755401,2021-08,0.025815
7970976988071755401,2021-08,0.424629
7970976988071755401,2021-08,0.030432
8083157716178259762,2021-08,0.001546
8083157716178259762,2021-08,0.001523
8083157716178259762,2021-08,0.001523
8343941262792249232,2021-08,0.03281
8343941262792249232,2021-08,0.029746
8343941262792249232,2021-08,0.029482
5225029212547588718,2021-08,0.001773
170089315547146305,2021-08,0.046732
170089315547146305,2021-08,0.047418
170089315547146305,2021-08,0.179307
170089315547146305,2021-08,0.060087
3724562776372632620,2021-08,0.066013
1000372849175668062,2021-08,0.001716
1000372849175668062,2021-08,0.001644
5200455618694210402,2021-08,0.001622
2619109825960703851,2021-08,0.012269
6337915293429442229,2021-08,0.063449
1951407691087813358,2021-08,0.002412
1951407691087813358,2021-08,0.002342
1951407691087813358,2021-08,0.002412
7471183491728700531,2021-08,0.230792
7471183491728700531,2021-08,0.231122
7330131219998265639,2021-08,0.000325
5465001651966355821,2021-08,0.021663
5465001651966355821,2021-08,0.026225
5465001651966355821,2021-08,0.021663
5883155883105348987,2021-08,0.012555
4090195792518021727,2021-08,0.001644
4090195792518021727,2021-08,0.001773
4090195792518021727,2021-08,0.001773
18719614953021044,2021-08,0.160981
1533755281771668509,2021-08,0.002484
837142477962609471,2021-08,0.001773
6456490958004500912,2021-08,0.099477
5460280878923715699,2021-08,0.001644
5460280878923715699,2021-08,0.035116
1757249986361236700,2021-08,0.001689
6909701795322574613,2021-08,0.067549
1115703227712697214,2021-08,0.012208
107343823625119033,2021-08,0.008897
107343823625119033,2021-08,0.013851
107343823625119033,2021-08,0.009748
107343823625119033,2021-08,0.008897
4956614249204803652,2021-08,0.06611
4956614249204803652,2021-08,0.046015
4008627434689715639,2021-08,0.286958
4008627434689715639,2021-08,0.277661
4008627434689715639,2021-08,0.296555
4008627434689715639,2021-08,0.278123
4008627434689715639,2021-08,0.277661
2772135008486239291,2021-08,0.111
5558533999208199371,2021-08,0.292671
4130617254899676131,2021-08,0.061035
4130617254899676131,2021-08,0.010447
3543162424793477785,2021-08,0.046732
3543162424793477785,2021-08,0.021174
4512887927067894301,2021-08,0.247548
1044946691507317745,2021-08,0.012269
7031913170099381454,2021-08,0.133249
2407532237672094312,2021-08,0.541113
2407532237672094312,2021-08,0.010551
5687511145009775604,2021-08,0.730641
696014079855281037,2021-08,0.027857
1708019696828098378,2021-08,0.397649
1708019696828098378,2021-08,0.379249
9206030810342980458,2021-08,0.088242
9206030810342980458,2021-08,0.002549
2778852475840838977,2021-08,0.113768
1106971614386004604,2021-08,0.688914
3045840317107313913,2021-08,0.003885
3045840317107313913,2021-08,0.006525
6754039979151386401,2021-08,0.011991
6754039979151386401,2021-08,0.011991
6754039979151386401,2021-08,0.012549
8004409125524742779,2021-08,0.015138
8004409125524742779,2021-08,0.016228
8004409125524742779,2021-08,0.000397
1741049493106216406,2021-08,0.126951
4335865859049992260,2021-08,0.002342
4335865859049992260,2021-08,0.002342
4335865859049992260,2021-08,0.006275
8623308321032624474,2021-08,0.611962
8623308321032624474,2021-08,0.032078
3516294920850464913,2021-08,0.07692
1052398277967427422,2021-08,0.109185
1334091158016312155,2021-08,0.010263
6486277549325701534,2021-08,0.001036
6486277549325701534,2021-08,0.001036
6486277549325701534,2021-08,0.001036
1423952977138155129,2021-08,0.000744
1423952977138155129,2021-08,0.000744
1956406515279457110,2021-08,0.071634
1956406515279457110,2021-08,0.054837
1956406515279457110,2021-08,0.041673
7142043104834932013,2021-08,0.077542
7142043104834932013,2021-08,0.077542
2785178201607654410,2021-08,0.025864
3472934456083131714,2021-08,0.002591
3472934456083131714,2021-08,0.005282
5487870288449327165,2021-08,0.003302
6528158819463595826,2021-08,0.002122
8163895533020293251,2021-08,0.57637
8163895533020293251,2021-08,0.6024
4660230701075746534,2021-08,0.084311
4660230701075746534,2021-08,0.071136
6842075380768862290,2021-08,0.002414
7911162482760986289,2021-08,0.181888
8729164666041467296,2021-08,0.029746
521351744568531135,2021-08,0.001131
1166653268490470189,2021-08,0.05398
1166653268490470189,2021-08,0.05398
7076661330300123587,2021-08,0.000617
531805620371082364,2021-08,0.028901
4165983075385227812,2021-08,0.00106
4165983075385227812,2021-08,0.001716
4165983075385227812,2021-08,0.001644
665505091521986356,2021-08,0.001644
1687017009357941608,2021-08,0.055099
2773493808492482979,2021-08,0.000768
4662079815415471798,2021-08,0.07692
5574997762710520717,2021-08,0.009299
1207306324957395736,2021-08,0.512523
3915426102465954493,2021-08,0.001644
1093053069479288753,2021-08,0.07692
4569866309119931805,2021-08,0.004066
4351694415353093046,2021-08,0.472062
5255460548789019114,2021-08,0.003247
8826489829259520138,2021-08,0.000325
3592461881055047578,2021-08,0.087486
6987942592445950913,2021-08,0.002532
1467843186411742274,2021-08,0.001716
1467843186411742274,2021-08,0.001716
39547025441582855,2021-08,0.003247
39547025441582855,2021-08,0.003247
873223039957991123,2021-08,0.024708
7671566034617837932,2021-08,0.000952
7671566034617837932,2021-08,0.000617
7671566034617837932,2021-08,0.000617
5689766561863956319,2021-08,0.023073
7260748352873493818,2021-08,0.070854
4284129442855564250,2021-08,0.003317
1069093308328204542,2021-08,0.009633
326257359176916767,2021-08,0.007184
6615694774618628402,2021-08,0.025815
6615694774618628402,2021-08,0.02421
7524505197759784814,2021-08,0.094333
6598561842700412652,2021-08,0.716332
6598561842700412652,2021-08,0.667109
6598561842700412652,2021-08,0.723853
6598561842700412652,2021-08,0.716332
69766362497027920,2021-08,0.08566
6865071386683133124,2021-08,0.002594
6865071386683133124,2021-08,0.003247
6020593949794792044,2021-08,0.089128
1698828605814171242,2021-08,0.00106
1698828605814171242,2021-08,0.00106
8707474618041058293,2021-08,0.079594
6731795019313479942,2021-08,0.001387
6941381638534728190,2021-08,0.002342
5854364934896993687,2021-08,0.007701
2678966409665050034,2021-08,0.001644
8706851346184249504,2021-08,0.005052
988707525807573448,2021-08,0.001716
8736788139020105764,2021-08,0.08566
7061868716439556791,2021-08,0.732702
4677213860368191144,2021-08,0.015659
4677213860368191144,2021-08,0.014733
8463871205935856285,2021-08,0.001131
8463871205935856285,2021-08,0.00106
7944852965555666513,2021-08,0.00532
3361278050140871809,2021-08,0.060406
5373371196946859811,2021-08,0.010726
5373371196946859811,2021-08,0.009633
2386535178006664233,2021-08,0.457881
2308217045093677129,2021-08,0.022004
4831988987853936627,2021-08,0.000533
8292458529987016717,2021-08,0.002678
8292458529987016717,2021-08,0.002549
2805743565496207618,2021-08,0.015264
6968106554514688300,2021-08,0.004136
8994944800097997361,2021-08,0.071634
8994944800097997361,2021-08,0.08566
8994944800097997361,2021-08,0.08566
4874157215501489741,2021-08,0.001644
6636325081217917184,2021-08,0.073519
5540361570968095722,2021-08,0.000744
7848910047105468475,2021-08,0.398907
8449503736717242889,2021-08,0.482428
7708030042671632236,2021-08,0.001621
7708030042671632236,2021-08,0.001621
8859064595603380512,2021-08,0.009435
5082813456193598086,2021-08,0.00156
6704528044328834201,2021-08,0.00106
2499050168966442376,2021-08,0.209513
7138126049219817285,2021-08,0.011985
9142266044170177362,2021-08,0.006257
2508429106201166689,2021-08,0.001843
7719481195372677540,2021-08,0.000533
8398000036517692656,2021-08,0.035264
1285245417998627607,2021-08,0.617624
1997130697107291654,2021-08,0.071634
6724017568171288443,2021-08,0.002549
5136739522477907100,2021-08,0.00539
3148228961195376491,2021-08,0.097008
1827463638348028912,2021-08,0.001716
6213213514675778388,2021-08,0.008897
1396078312562623766,2021-08,0.436387
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.001845
2092588065958607289,2021-08,0.002414
2092588065958607289,2021-08,0.002905
2092588065958607289,2021-09,0.003247
2092588065958607289,2021-09,0.002678
2092588065958607289,2021-09,0.002678
2092588065958607289,2021-09,0.003247
2092588065958607289,2021-09,0.002678
2092588065958607289,2021-09,0.002678
2092588065958607289,2021-09,0.002549
8004409125524742779,2021-08,0.000888
8004409125524742779,2021-09,0.000397
8004409125524742779,2021-09,0.001096
8004409125524742779,2021-09,0.000257
1308019675417057675,2021-08,0.003247
1308019675417057675,2021-08,0.003247
1308019675417057675,2021-09,0.111764
1308019675417057675,2021-09,0.004136
1687017009357941608,2021-08,0.058808
5220206408301580591,2021-08,0.088335
1088268935649917461,2021-08,0.023811
1088268935649917461,2021-08,0.011005
683445437387317282,2021-08,0.00106
683445437387317282,2021-08,0.001644
683445437387317282,2021-09,0.001036
3447213159487287154,2021-08,0.097914
2499050168966442376,2021-08,0.240574
2499050168966442376,2021-09,0.380747
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002678
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.027769
8529899700094903171,2021-08,0.00479
8529899700094903171,2021-08,0.002748
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002678
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.020274
8529899700094903171,2021-08,0.003656
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-08,0.002549
8529899700094903171,2021-09,0.005957
8529899700094903171,2021-09,0.007047
8529899700094903171,2021-09,0.007047
8529899700094903171,2021-09,0.007047
8529899700094903171,2021-09,0.007047
8529899700094903171,2021-09,0.007047
8529899700094903171,2021-09,0.005957
8529899700094903171,2021-09,0.005957
8529899700094903171,2021-09,0.008332
8529899700094903171,2021-09,0.005957
8529899700094903171,2021-09,0.007047
7221446976321358973,2021-08,0.019213
7221446976321358973,2021-09,0.012203
7221446976321358973,2021-09,0.013469
6594970822995540982,2021-08,0.085332
6594970822995540982,2021-09,0.012858
1156053485989336481,2021-08,0.039011
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.056092
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.055406
1156053485989336481,2021-08,0.054458
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.055406
1156053485989336481,2021-08,0.055406
1156053485989336481,2021-08,0.055406
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.042997
1156053485989336481,2021-08,0.042997
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.042997
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.056551
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.042997
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.039968
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-08,0.052127
1156053485989336481,2021-09,0.056092
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.670372
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.664231
1156053485989336481,2021-09,0.65681
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.43796
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.039011
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.039968
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.039011
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.036561
1156053485989336481,2021-09,0.039968
8926565682509268383,2021-08,0.003496
8926565682509268383,2021-08,0.003496
8926565682509268383,2021-08,0.003368
8926565682509268383,2021-08,0.004066
8926565682509268383,2021-08,0.003496
8926565682509268383,2021-08,0.004066
8926565682509268383,2021-08,0.003496
8926565682509268383,2021-09,0.001131
8926565682509268383,2021-09,0.001622
8926565682509268383,2021-09,0.002207
8926565682509268383,2021-09,0.002549
8926565682509268383,2021-09,0.001622
8926565682509268383,2021-09,0.002549
8926565682509268383,2021-09,0.001622
8926565682509268383,2021-09,0.000689
8926565682509268383,2021-09,0.432896
8926565682509268383,2021-09,0.009678
8926565682509268383,2021-09,0.000689
5517114603826429870,2021-08,0.000325
5517114603826429870,2021-08,0.000325
1118514612547157551,2021-08,0.080374
1118514612547157551,2021-08,0.079915
1118514612547157551,2021-09,0.094333
1118514612547157551,2021-09,0.09171
5108407319813072955,2021-08,0.010551
5108407319813072955,2021-08,0.011536
5108407319813072955,2021-08,0.010551
5108407319813072955,2021-09,0.012819
5481711897502154955,2021-08,0.009987
5481711897502154955,2021-08,0.00718
5481711897502154955,2021-08,0.00718
5481711897502154955,2021-09,0.007409
5481711897502154955,2021-09,0.007409
